pca_dim,nlist,nprobe,k,label,precision_at_k_macro,recall_at_k_macro
128,1024,4,20,8,1.0,0.0035714285714285713
128,1024,4,20,9,1.0,0.0035714285714285713
128,1024,8,20,0,1.0,0.0035714285714285713
128,1024,8,20,1,1.0,0.0035714285714285713
128,1024,8,20,2,1.0,0.0035714285714285713
128,1024,8,20,3,1.0,0.0035714285714285713
128,1024,8,20,4,1.0,0.0035714285714285713
128,1024,8,20,5,1.0,0.0035714285714285713
128,1024,8,20,6,1.0,0.0035714285714285713
128,1024,8,20,7,1.0,0.0035714285714285713
128,1024,8,20,8,1.0,0.0035714285714285713
128,1024,8,20,9,1.0,0.0035714285714285713
128,1024,16,20,0,1.0,0.0035714285714285713
128,1024,16,20,1,1.0,0.0035714285714285713
128,1024,16,20,2,1.0,0.0035714285714285713
128,1024,16,20,3,1.0,0.0035714285714285713
128,1024,16,20,4,1.0,0.0035714285714285713
128,1024,16,20,5,1.0,0.0035714285714285713
128,1024,16,20,6,1.0,0.0035714285714285713
128,1024,16,20,7,1.0,0.0035714285714285713
128,1024,16,20,8,1.0,0.0035714285714285713
128,1024,16,20,9,1.0,0.0035714285714285713
128,1024,32,20,0,1.0,0.0035714285714285713
128,1024,32,20,1,1.0,0.0035714285714285713
128,1024,32,20,2,1.0,0.0035714285714285713
128,1024,32,20,3,1.0,0.0035714285714285713
128,1024,32,20,4,1.0,0.0035714285714285713
128,1024,32,20,5,1.0,0.0035714285714285713
128,1024,32,20,6,1.0,0.0035714285714285713
128,1024,32,20,7,1.0,0.0035714285714285713
128,1024,32,20,8,1.0,0.0035714285714285713
128,1024,32,20,9,1.0,0.0035714285714285713
256,256,1,20,0,0.9995000000000002,0.003569642857142858
256,256,1,20,1,0.99975,0.0035705357142857145
256,256,1,20,2,1.0,0.0035714285714285713
256,256,1,20,3,0.9996071428571429,0.003570025510204082
256,256,1,20,4,1.0,0.0035714285714285713
256,256,1,20,5,1.0,0.0035714285714285713
256,256,1,20,6,1.0,0.0035714285714285713
256,256,1,20,7,1.0,0.0035714285714285713
256,256,1,20,8,1.0,0.0035714285714285713
256,256,1,20,9,0.9994642857142857,0.003569515306122449
256,256,4,20,0,1.0,0.0035714285714285713
256,256,4,20,1,1.0,0.0035714285714285713
256,256,4,20,2,1.0,0.0035714285714285713
256,256,4,20,3,1.0,0.0035714285714285713
256,256,4,20,4,1.0,0.0035714285714285713
256,256,4,20,5,1.0,0.0035714285714285713
256,256,4,20,6,1.0,0.0035714285714285713
256,256,4,20,7,1.0,0.0035714285714285713
256,256,4,20,8,1.0,0.0035714285714285713
256,256,4,20,9,1.0,0.0035714285714285713
256,256,8,20,0,1.0,0.0035714285714285713
256,256,8,20,1,1.0,0.0035714285714285713
256,256,8,20,2,1.0,0.0035714285714285713
256,256,8,20,3,1.0,0.0035714285714285713
256,256,8,20,4,1.0,0.0035714285714285713
256,256,8,20,5,1.0,0.0035714285714285713
256,256,8,20,6,1.0,0.0035714285714285713
256,256,8,20,7,1.0,0.0035714285714285713
256,256,8,20,8,1.0,0.0035714285714285713
256,256,8,20,9,1.0,0.0035714285714285713
256,256,16,20,0,1.0,0.0035714285714285713
256,256,16,20,1,1.0,0.0035714285714285713
256,256,16,20,2,1.0,0.0035714285714285713
256,256,16,20,3,1.0,0.0035714285714285713
256,256,16,20,4,1.0,0.0035714285714285713
256,256,16,20,5,1.0,0.0035714285714285713
256,256,16,20,6,1.0,0.0035714285714285713
256,256,16,20,7,1.0,0.0035714285714285713
256,256,16,20,8,1.0,0.0035714285714285713
256,256,16,20,9,1.0,0.0035714285714285713
256,256,32,20,0,1.0,0.0035714285714285713
256,256,32,20,1,1.0,0.0035714285714285713
256,256,32,20,2,1.0,0.0035714285714285713
256,256,32,20,3,1.0,0.0035714285714285713
256,256,32,20,4,1.0,0.0035714285714285713
256,256,32,20,5,1.0,0.0035714285714285713
256,256,32,20,6,1.0,0.0035714285714285713
256,256,32,20,7,1.0,0.0035714285714285713
256,256,32,20,8,1.0,0.0035714285714285713
